鄉鎮市區,交易標的,臨路,土地移轉坪數,都市土地使用分區,總樓層,頂樓註記,屋齡,建物移轉坪數,管理組織,車位總面積,單價,車位總價
鼓山區,房地(土地+建物)+車位,Y,5.48,住宅區,29,N,0.6,69.53,Y,12.59,30.5,300
苓雅區,房地(土地+建物)+車位,Y,5.22,商業區,24,N,4.8,80.78,Y,6.2,31.8,0
左營區,房地(土地+建物)+車位,Y,8.13,住宅區,28,N,5,96.1,Y,13.48,28.9,490
鼓山區,房地(土地+建物)+車位,Y,3.91,住宅區,29,N,0.6,48.6,Y,6.3,32.5,160
鳳山區,房地(土地+建物)+車位,Y,6.08,住宅區,14,N,23.6,51.78,Y,0,17.4,0
三民區,房地(土地+建物)+車位,N,4.29,住宅區,22,N,7.1,46.96,Y,5.04,16.7,0
新興區,房地(土地+建物),Y,0.98,商業區,29,N,0.8,18.23,Y,0,24.1,0
鳳山區,房地(土地+建物)+車位,Y,5.25,住宅區,15,N,7.3,44.01,Y,0,16.6,0
鳥松區,房地(土地+建物)+車位,Y,8.48,住宅區,15,N,2.7,51.07,Y,8.17,15.4,0
新興區,房地(土地+建物),Y,2.51,商業區,14,N,17.3,26.85,N,0,18.6,0
鼓山區,房地(土地+建物)+車位,Y,5.75,商業區,29,N,0.8,100.34,Y,11.14,28.9,0
前鎮區,房地(土地+建物)+車位,Y,4.66,住宅區,18,N,2.1,47.76,Y,4.61,24.7,185
鹽埕區,房地(土地+建物),Y,2.45,商業區,15,N,0.7,23.85,N,0,22.6,0
鼓山區,房地(土地+建物)+車位,Y,6.11,住宅區,14,N,14.1,44,Y,0,19.5,0
鳳山區,房地(土地+建物)+車位,Y,13.68,住宅區,14,N,7.2,56.19,Y,0,9.4,0
三民區,房地(土地+建物)+車位,Y,5.43,住宅區,15,N,0.6,52.1,Y,8.14,33.4,180
左營區,房地(土地+建物)+車位,Y,5.7,住宅區,29,N,0.7,71.66,Y,16.42,32,340
左營區,房地(土地+建物),Y,6.81,住宅區,16,N,23.8,40.65,Y,0,11.1,0
仁武區,房地(土地+建物)+車位,Y,8.69,住宅區,14,N,0.7,72.48,Y,21.04,17.8,210
左營區,房地(土地+建物),Y,4.42,住宅區,13,N,21.4,35.11,Y,0,15.1,0
三民區,房地(土地+建物),Y,4.18,住宅區,14,N,18.7,39.16,Y,0,14.8,0
左營區,房地(土地+建物),Y,13.33,住宅區,12,N,33.7,38.15,N,0,10,0
鼓山區,房地(土地+建物)+車位,Y,6.29,商業區,29,N,0.8,109.61,Y,11.14,27.4,0
苓雅區,房地(土地+建物)+車位,Y,3.14,商業區,14,N,15.3,31.71,Y,0,22.1,0
楠梓區,房地(土地+建物),Y,2.12,商業區,22,N,1.5,27.76,Y,0,16.6,0
楠梓區,房地(土地+建物)+車位,N,3.45,商業區,20,N,6.2,41.97,N,0,16.9,0
楠梓區,房地(土地+建物),Y,3.91,住宅區,15,N,3.6,30.14,Y,0,15.4,0
三民區,房地(土地+建物),Y,3.25,住宅區,14,N,2,25.92,Y,0,22,0
三民區,房地(土地+建物)+車位,Y,2.58,商業區,15,N,9.5,29.7,Y,7.79,16,0
前金區,房地(土地+建物)+車位,Y,1.85,商業區,28,N,0.8,41.51,Y,0,24.2,0
楠梓區,房地(土地+建物)+車位,Y,5.5,住宅區,15,N,5.8,47.26,Y,4.78,13.4,0
楠梓區,房地(土地+建物),N,3.51,住宅區,19,N,23.5,49.42,Y,0,10.1,0
橋頭區,房地(土地+建物)+車位,Y,9.83,住宅區,24,N,1.9,72.38,Y,0,17.8,0
楠梓區,房地(土地+建物)+車位,Y,4.86,住宅區,15,N,0.2,35.47,Y,0,18.5,0
鳳山區,房地(土地+建物),Y,6.2,住宅區,12,N,25.6,33.08,Y,0,12.2,0
三民區,房地(土地+建物)+車位,Y,6.75,住宅區,16,N,23.1,55.04,Y,0,15.9,0
鼓山區,房地(土地+建物),Y,4.46,住宅區,15,N,12.7,50.34,N,6.14,16.2,0
前鎮區,房地(土地+建物),Y,4.14,住宅區,14,N,10,33.98,Y,0,13.5,0
小港區,房地(土地+建物),Y,4.05,住宅區,16,N,24.5,40.16,Y,0,10.1,0
鳳山區,房地(土地+建物)+車位,Y,7.48,住宅區,17,N,1.3,60.71,Y,0,18.9,0
三民區,房地(土地+建物),Y,3.52,商業區,15,N,24.3,25.2,Y,0,14.7,0
橋頭區,房地(土地+建物),Y,5.28,住宅區,12,N,25.1,31.23,Y,0,9.9,0
鼓山區,房地(土地+建物)+車位,Y,7.6,住宅區,24,N,6.1,73.96,Y,0,20.7,0
前鎮區,房地(土地+建物)+車位,Y,4.95,商業區,28,N,0.2,77.55,Y,11.79,27.5,180
大社區,房地(土地+建物)+車位,N,8.13,住宅區,11,N,23.8,44.26,Y,0,10.3,0
橋頭區,房地(土地+建物)+車位,Y,4.96,商業區,24,N,0.6,50.51,Y,7.92,17.1,72
左營區,房地(土地+建物)+車位,Y,4.11,商業區,29,N,0.6,76.68,Y,7.57,32.6,250
楠梓區,房地(土地+建物),Y,2.98,住宅區,19,N,0.6,34.9,Y,0,17,0
鼓山區,房地(土地+建物)+車位,Y,5.8,住宅區,29,N,0.6,74.94,Y,12.59,33.8,320
鳳山區,房地(土地+建物)+車位,Y,6.71,住宅區,13,N,14.8,44.59,Y,5.64,18.4,0
鼓山區,房地(土地+建物),Y,1.95,商業區,15,N,7.8,21.44,Y,0,21.7,0
楠梓區,房地(土地+建物)+車位,N,4.06,商業區,15,N,6.7,48.76,Y,8.71,15.9,0
三民區,房地(土地+建物)+車位,Y,2.79,商業區,12,N,19.7,31.69,Y,0,14.5,0
鳳山區,房地(土地+建物)+車位,Y,7.88,住宅區,15,N,2.2,43.41,Y,5.85,17.8,120
楠梓區,房地(土地+建物),Y,2.44,商業區,15,N,5.3,25.55,N,0,16,0
左營區,房地(土地+建物)+車位,Y,4.11,商業區,29,N,0.6,78,Y,7.57,33.6,170
三民區,房地(土地+建物)+車位,N,2.51,商業區,29,N,0.8,39.93,Y,7.88,22,0
鼓山區,房地(土地+建物)+車位,Y,3.41,商業區,29,N,0.8,59.83,Y,8.88,29.3,0
左營區,房地(土地+建物)+車位,Y,6.07,住宅區,15,N,0.3,46.49,Y,12.98,19.5,0
岡山區,房地(土地+建物)+車位,Y,7.99,住宅區,12,N,25.1,49.09,Y,0,11,0
左營區,房地(土地+建物),Y,4.48,住宅區,12,N,23.6,37.24,Y,0,11.8,0
左營區,房地(土地+建物)+車位,Y,12.05,住宅區,29,N,1.2,140.44,Y,18.16,27,660
左營區,房地(土地+建物)+車位,Y,3.54,商業區,29,N,0.6,65.36,Y,7.57,27.9,150
左營區,房地(土地+建物),Y,4.24,住宅區,15,N,5.2,43.72,Y,0,20.5,0
新興區,房地(土地+建物)+車位,Y,5.04,商業區,26,N,17.3,83.08,Y,6,26.5,0
三民區,房地(土地+建物)+車位,Y,6.28,住宅區,14,Y,20.9,47.68,Y,0,11.5,0
楠梓區,房地(土地+建物)+車位,Y,5.71,住宅區,15,N,3.7,57.03,Y,5.39,19.8,138
楠梓區,房地(土地+建物),N,2.62,商業區,15,Y,5.2,25.88,Y,0,17.6,0
左營區,房地(土地+建物)+車位,Y,3.45,商業區,29,N,0.6,65.29,Y,6.74,33,160
左營區,房地(土地+建物)+車位,Y,4.41,住宅區,29,N,0.7,57.77,Y,9.03,33,180
左營區,房地(土地+建物)+車位,Y,3.47,商業區,14,N,22,38.88,N,0,17.3,0
三民區,房地(土地+建物),Y,1.14,商業區,11,N,25.5,11.91,Y,0,7.6,0
鼓山區,房地(土地+建物),Y,2,商業區,13,N,15.9,21.8,Y,0,19.3,0
左營區,房地(土地+建物)+車位,Y,6.24,商業區,15,N,7.2,73.59,Y,9.88,21.7,0
左營區,房地(土地+建物),Y,1.34,住宅區,24,N,23.8,17.78,Y,0,5.1,0
前鎮區,房地(土地+建物)+車位,N,9.57,住宅區,15,N,5.8,77.12,Y,0,22.4,0
鳥松區,房地(土地+建物),Y,11.37,其他,15,N,31.3,49.45,Y,0,12.1,0
左營區,房地(土地+建物)+車位,Y,4.16,住宅區,24,N,4.7,59.54,Y,5.91,23.6,0
岡山區,房地(土地+建物),Y,8.26,住宅區,12,Y,25.1,47.65,Y,0,9.9,0
左營區,房地(土地+建物)+車位,Y,6.63,住宅區,15,N,1.3,50.29,Y,10.23,24.3,208
楠梓區,房地(土地+建物)+車位,Y,3.72,住宅區,15,N,1.3,30.31,N,0,17.2,0
鳳山區,房地(土地+建物),Y,5.05,住宅區,12,N,23.8,34.73,N,0,13.5,0
鳳山區,房地(土地+建物)+車位,Y,4.79,住宅區,14,N,12.7,45.13,Y,0,19.7,0
橋頭區,房地(土地+建物)+車位,Y,2.89,商業區,24,N,0.6,29.15,Y,0,15.8,0
鳳山區,房地(土地+建物)+車位,Y,7.91,住宅區,15,N,0.8,44.49,Y,0,19.8,0
鳳山區,房地(土地+建物)+車位,Y,4.9,住宅區,12,N,12.8,42.25,Y,7.38,16.7,0
楠梓區,房地(土地+建物)+車位,Y,4.88,商業區,23,N,1.2,59.95,Y,9.05,16.5,0
鼓山區,房地(土地+建物),Y,2.93,商業區,15,Y,12.7,29.15,Y,0,19.6,0
鼓山區,房地(土地+建物)+車位,Y,4.32,商業區,29,N,0.8,75.69,Y,8.88,33,0
仁武區,房地(土地+建物)+車位,Y,11.62,住宅區,23,N,1.6,74.32,Y,10.74,22,160
三民區,房地(土地+建物)+車位,N,3.03,住宅區,15,N,3.9,30.36,Y,0,17.8,0
楠梓區,房地(土地+建物),Y,2.03,商業區,23,N,1.2,28.14,Y,0,16.2,0
鼓山區,房地(土地+建物),Y,2.8,商業區,14,Y,14.8,26.92,Y,0,20,0
三民區,房地(土地+建物),N,4.09,住宅區,15,N,6.8,25.85,Y,0,24.1,0
三民區,房地(土地+建物)+車位,Y,8.36,住宅區,15,N,9.3,68.51,Y,7.97,19.1,0
鼓山區,房地(土地+建物)+車位,Y,10.08,商業區,28,N,3.8,158.43,Y,27.28,51.1,690
鼓山區,房地(土地+建物),Y,3.91,住宅區,15,N,11.3,27.92,Y,0,20.1,0
三民區,房地(土地+建物)+車位,N,7.76,住宅區,15,N,5.1,49.56,Y,8.48,23.2,0
鼓山區,房地(土地+建物)+車位,Y,7.53,住宅區,25,N,5.4,97.83,Y,18.17,25.9,300
左營區,房地(土地+建物)+車位,Y,5.39,住宅區,14,N,0.8,42.66,Y,5.56,22,0
左營區,房地(土地+建物)+車位,Y,4.81,商業區,15,N,7.2,55.38,Y,11.04,20.8,0
鼓山區,房地(土地+建物)+車位,Y,4.86,住宅區,15,Y,7,50.36,Y,9.56,22.3,0
三民區,房地(土地+建物),Y,2.51,住宅區,14,Y,21.5,26.04,Y,0,18,0
鳳山區,房地(土地+建物)+車位,Y,9.66,住宅區,15,N,5.8,65.61,Y,0,21,0
楠梓區,房地(土地+建物),Y,1.82,商業區,22,N,1.5,23.21,Y,0,16.7,0
左營區,房地(土地+建物)+車位,Y,4.47,住宅區,15,N,12.7,40.74,Y,0,15.1,0
鳳山區,房地(土地+建物)+車位,Y,9.54,住宅區,12,N,1.8,56.43,Y,0,20.1,0
鼓山區,房地(土地+建物)+車位,Y,5.88,住宅區,14,N,15.7,43.59,Y,8.3,20,0
鳳山區,房地(土地+建物)+車位,Y,4.75,商業區,16,N,22.4,39.27,Y,0,13.5,0
仁武區,房地(土地+建物)+車位,Y,10.81,住宅區,15,N,2.3,54.8,Y,0,17.1,0
左營區,房地(土地+建物)+車位,Y,12.05,住宅區,29,N,1.2,140.44,Y,18.16,26.9,660
橋頭區,房地(土地+建物)+車位,Y,13.15,住宅區,15,N,3.5,66.17,Y,0,15,0
岡山區,房地(土地+建物)+車位,N,10.43,住宅區,13,N,13.2,52.55,Y,0,12.5,0
楠梓區,房地(土地+建物),Y,1.73,商業區,23,N,1.2,25.3,Y,0,17.3,0
鳳山區,房地(土地+建物)+車位,Y,5.45,住宅區,15,N,3.8,36.65,Y,0,18,0
鹽埕區,房地(土地+建物),Y,2.72,商業區,15,N,0.7,26.6,Y,0,19.4,0
前鎮區,房地(土地+建物),Y,2.37,住宅區,27,N,22.2,48.71,Y,0,13.8,0
鳳山區,房地(土地+建物)+車位,Y,4.74,住宅區,14,N,11.3,45.91,Y,6.26,13.3,0
前金區,房地(土地+建物),Y,1.22,商業區,13,N,22.8,18.08,Y,0,17.1,0
前金區,房地(土地+建物)+車位,Y,6.27,商業區,34,N,9.1,171.27,Y,5.51,30.3,250
左營區,房地(土地+建物)+車位,N,4.86,住宅區,15,N,11.3,44.15,Y,4.8,15.9,0
林園區,房地(土地+建物),Y,4.52,住宅區,13,Y,24.2,38.75,Y,0,6.7,0
鳳山區,房地(土地+建物)+車位,Y,33.13,住宅區,15,N,3.8,167.13,Y,0,12.3,0
三民區,房地(土地+建物)+車位,Y,6.22,住宅區,13,N,19.8,48.68,Y,5.14,13.5,0
鼓山區,房地(土地+建物)+車位,Y,10.14,住宅區,29,N,0.6,129.64,Y,12.59,29.3,420
三民區,房地(土地+建物)+車位,Y,3.87,商業區,12,Y,26.4,48.87,Y,0,11.3,0
鼓山區,房地(土地+建物),Y,2.52,商業區,15,N,14.1,24.78,Y,0,21,0
苓雅區,房地(土地+建物),Y,0.98,商業區,29,N,0.8,18.23,Y,0,24.7,0
鼓山區,房地(土地+建物)+車位,Y,3.18,商業區,29,N,0.8,55.71,Y,4.77,28.4,0
楠梓區,房地(土地+建物)+車位,Y,5.66,住宅區,15,N,3.7,56.38,Y,5.39,18.8,138
前鎮區,房地(土地+建物)+車位,Y,7.68,其他,29,N,0.7,106.77,Y,14.47,28.5,0
三民區,房地(土地+建物)+車位,Y,12.14,商業區,14,N,13.8,115.66,Y,4.8,17.3,0
橋頭區,房地(土地+建物)+車位,Y,3.28,商業區,24,Y,0.6,33.3,Y,7.92,19,72
三民區,房地(土地+建物)+車位,N,6.94,住宅區,14,N,25.8,46.99,Y,0,14.3,0
三民區,房地(土地+建物)+車位,Y,3.58,住宅區,24,N,25.2,48,N,0,8.3,0
小港區,房地(土地+建物),Y,4.05,住宅區,16,Y,24.5,40.03,Y,0,9.2,0
苓雅區,房地(土地+建物)+車位,Y,4.34,商業區,15,N,11.9,61.67,Y,4.79,25.6,0
三民區,房地(土地+建物)+車位,Y,10.86,住宅區,15,N,2.7,67.51,Y,5.83,22.2,0
左營區,房地(土地+建物)+車位,Y,4.29,住宅區,15,N,0.8,32.21,Y,0,23.9,0
楠梓區,房地(土地+建物),N,3.27,商業區,14,N,15.8,33.12,Y,0,13.2,0
左營區,房地(土地+建物),Y,6.81,住宅區,16,N,23.8,40.83,Y,0,12.5,0
橋頭區,房地(土地+建物)+車位,Y,3.92,住宅區,15,N,0.3,30.69,Y,0,17.8,0
前鎮區,房地(土地+建物)+車位,Y,5.31,商業區,27,N,12.2,64.07,Y,7.22,21,0
橋頭區,房地(土地+建物)+車位,Y,4.88,商業區,24,N,0.6,50.16,Y,7.92,18.6,72
鼓山區,房地(土地+建物)+車位,Y,7.66,住宅區,14,N,28.3,67.02,Y,0,14,0
鳳山區,房地(土地+建物)+車位,Y,15.81,住宅區,14,N,7.1,63,Y,0,13.2,0
楠梓區,房地(土地+建物)+車位,Y,4.92,住宅區,15,N,0.2,36.23,Y,0,19,0
鼓山區,房地(土地+建物),Y,3.11,商業區,17,Y,23.7,33.85,Y,0,16.4,0
三民區,房地(土地+建物)+車位,N,7.1,住宅區,14,N,20.1,55.22,Y,16.02,12.9,0
橋頭區,房地(土地+建物)+車位,Y,3.92,住宅區,15,N,0.3,30.69,Y,0,18.2,0
楠梓區,房地(土地+建物)+車位,Y,4.47,商業區,23,N,1.2,54.56,Y,9.05,15.9,0
左營區,房地(土地+建物)+車位,N,5.13,住宅區,15,Y,11.3,43.52,Y,0,14.8,0
三民區,房地(土地+建物)+車位,Y,4.09,商業區,29,N,5.7,85.94,Y,0,18.7,0
左營區,房地(土地+建物)+車位,Y,2.97,商業區,14,N,18.1,38.08,Y,0,17.1,0
左營區,房地(土地+建物)+車位,Y,2.41,商業區,15,N,3.3,33.15,Y,5.56,20.3,70
前鎮區,房地(土地+建物)+車位,Y,3.89,住宅區,29,N,11.3,81.3,N,4.47,27.1,0
橋頭區,房地(土地+建物)+車位,Y,3.27,住宅區,15,N,0.3,25.84,Y,0,17.9,0
新興區,房地(土地+建物)+車位,Y,2.1,商業區,14,N,20.9,27.35,Y,2.8,14.4,0
橋頭區,房地(土地+建物)+車位,Y,3.27,住宅區,15,N,0.3,25.84,N,0,17.1,0
橋頭區,房地(土地+建物)+車位,Y,3.27,住宅區,15,N,0.3,25.84,Y,0,17.8,0
楠梓區,房地(土地+建物)+車位,Y,11.21,住宅區,15,N,2.3,58.61,Y,8.43,18.2,115
三民區,房地(土地+建物)+車位,N,9.88,住宅區,12,N,3.5,42.68,N,9.14,19.9,0
橋頭區,房地(土地+建物)+車位,Y,5.45,住宅區,15,N,0.3,43.9,Y,0,18,0
橋頭區,房地(土地+建物)+車位,Y,5.15,商業區,24,N,0.6,52.15,Y,7.92,15.3,72
鼓山區,房地(土地+建物)+車位,Y,7.42,住宅區,15,N,11.3,60.62,Y,0,20.6,0
楠梓區,房地(土地+建物)+車位,N,5.31,住宅區,11,N,25,36.17,Y,0,10.2,0
鳳山區,房地(土地+建物)+車位,Y,7.53,住宅區,15,N,1.1,37.02,Y,0,26.2,0
前鎮區,房地(土地+建物)+車位,Y,6.23,住宅區,18,N,2.1,63.88,Y,4.22,26.2,185
楠梓區,房地(土地+建物),Y,5.14,住宅區,17,N,24.8,43.68,N,0,8,0
三民區,房地(土地+建物)+車位,Y,5.32,住宅區,15,N,4.9,52.39,Y,7.03,18.8,0
楠梓區,房地(土地+建物)+車位,Y,4.38,商業區,22,N,1.5,51.47,Y,9.41,15.2,0
鼓山區,房地(土地+建物)+車位,Y,6.03,住宅區,15,N,14.2,46.59,Y,4.8,17.4,0
前鎮區,房地(土地+建物),Y,35.76,商業區,13,N,28.9,215.16,Y,0,13.5,0
三民區,房地(土地+建物)+車位,N,4.62,住宅區,22,N,7.1,48.02,Y,0,17.9,0
鼓山區,房地(土地+建物)+車位,Y,12.28,商業區,24,N,11.5,154.17,Y,19.49,25,0
鳳山區,房地(土地+建物),Y,4.92,住宅區,14,N,24.5,31.89,Y,0,10,0
左營區,房地(土地+建物),Y,2.43,住宅區,24,N,23.8,32.34,Y,0,12.2,0
三民區,房地(土地+建物)+車位,N,8.55,住宅區,13,N,15.6,56.38,Y,0,16.1,0
左營區,房地(土地+建物)+車位,Y,5.39,住宅區,14,N,0.8,42.66,Y,5.56,23.7,0
鼓山區,房地(土地+建物)+車位,Y,6.28,商業區,29,N,0.8,109.51,Y,11.14,27,0
楠梓區,房地(土地+建物)+車位,Y,5.34,商業區,15,N,4.3,53.26,Y,0,14.9,0
三民區,房地(土地+建物)+車位,Y,5.65,住宅區,12,N,25.1,33.34,Y,0,15.6,0
三民區,房地(土地+建物),N,5.61,商業區,25,N,20.8,48.89,Y,0,12.3,0
前鎮區,房地(土地+建物)+車位,Y,6.81,其他,29,N,0.7,94.2,Y,15.2,29.5,0
鼓山區,房地(土地+建物)+車位,Y,5.96,住宅區,29,N,0.6,76.3,Y,12.59,28.4,320
岡山區,房地(土地+建物),Y,4,住宅區,14,N,26,33.65,Y,0,11.9,0
苓雅區,房地(土地+建物)+車位,Y,2.48,商業區,15,N,1.7,37.13,Y,0,29.6,0
左營區,房地(土地+建物)+車位,Y,4.53,住宅區,15,Y,11.3,40.28,Y,5.48,13.2,0
鳳山區,房地(土地+建物),Y,3.02,住宅區,12,N,23.8,15.65,Y,0,17.1,0
鼓山區,房地(土地+建物)+車位,Y,5.45,商業區,14,N,15.4,47.23,Y,0,16.3,0
三民區,房地(土地+建物)+車位,N,2.51,商業區,29,N,0.8,39.93,Y,7.88,22,0
鼓山區,房地(土地+建物)+車位,Y,3.08,商業區,14,Y,13.4,32.92,Y,0,25.8,0
楠梓區,房地(土地+建物)+車位,N,3.15,商業區,15,N,6.2,44.01,Y,7.5,15,0
左營區,房地(土地+建物),Y,5.85,其他,18,N,33.7,32.62,Y,0,8.6,0
鳳山區,房地(土地+建物)+車位,Y,7.21,住宅區,17,Y,1.3,58.53,Y,0,20.5,0
苓雅區,房地(土地+建物)+車位,Y,8.7,商業區,15,N,1.6,67.04,Y,5.35,23.3,0
鼓山區,房地(土地+建物),Y,3.11,住宅區,14,N,15.2,27.7,Y,0,18.4,0
左營區,房地(土地+建物)+車位,Y,2.7,商業區,15,N,5.3,35.07,Y,8.85,22.2,0
三民區,房地(土地+建物),N,2.96,商業區,14,N,18.3,33.38,Y,0,15.2,0
楠梓區,房地(土地+建物)+車位,Y,4.18,住宅區,13,N,13.6,41.41,Y,9.37,12.3,0
楠梓區,房地(土地+建物),Y,2.55,商業區,15,N,6.6,25.64,Y,0,16.2,0
左營區,房地(土地+建物)+車位,Y,4.57,住宅區,15,N,0.3,31.89,Y,6.81,20.2,0
新興區,房地(土地+建物),Y,1.9,住宅區,16,N,25.3,24.13,Y,0,12,0
岡山區,房地(土地+建物),Y,2.24,住宅區,24,N,23.7,33.6,N,0,8.8,0
小港區,房地(土地+建物)+車位,Y,4.3,商業區,15,N,5.3,48.09,Y,5.89,15.9,0
左營區,房地(土地+建物)+車位,Y,4.01,住宅區,12,Y,1.4,36.33,Y,0,25.7,100
三民區,房地(土地+建物)+車位,Y,7.82,住宅區,14,N,22.3,56.07,Y,0,14.3,0
左營區,房地(土地+建物)+車位,Y,3.46,住宅區,26,Y,21.4,48.39,Y,0,25.8,0
左營區,房地(土地+建物)+車位,Y,4.01,住宅區,12,N,1.4,36.33,Y,0,25.7,100
三民區,房地(土地+建物),Y,4.75,住宅區,13,N,24.6,44.07,N,0,17,0
三民區,房地(土地+建物)+車位,Y,6.77,住宅區,11,Y,26.4,43.93,Y,0,11.4,0
鼓山區,房地(土地+建物)+車位,Y,9.73,住宅區,21,N,0.5,100.78,Y,22.83,23.3,386
鳳山區,房地(土地+建物)+車位,Y,6.94,商業區,15,N,2,71.22,Y,0,22.4,0
鳳山區,房地(土地+建物)+車位,N,5.82,住宅區,13,N,22.9,42.81,Y,4.56,14.7,0
左營區,房地(土地+建物)+車位,Y,5.39,住宅區,14,N,0.8,42.66,Y,5.56,23.5,0
左營區,房地(土地+建物),Y,2.05,住宅區,14,Y,20.2,23.39,Y,0,20.1,0
鼓山區,房地(土地+建物),Y,11.29,住宅區,14,N,15.7,83.68,Y,0,42.6,0
左營區,房地(土地+建物)+車位,Y,3.54,商業區,29,N,0.6,65.87,Y,7.57,31.6,150
前鎮區,房地(土地+建物)+車位,Y,7.2,住宅區,20,N,28,74.13,N,0,14.4,0
鼓山區,房地(土地+建物)+車位,Y,6.45,商業區,15,N,13.7,53.92,Y,7.18,20.3,150
橋頭區,房地(土地+建物)+車位,Y,6.32,住宅區,14,N,9.3,37.38,Y,10.45,13.4,0
鳳山區,房地(土地+建物)+車位,Y,8.97,住宅區,12,N,1.8,53.51,Y,0,20.3,0
苓雅區,房地(土地+建物),Y,0.87,商業區,12,N,27.8,9.1,Y,0,15.4,0
三民區,房地(土地+建物),Y,1.75,商業區,14,N,14.1,23.51,Y,0,17.4,0
鳳山區,房地(土地+建物),N,4.85,住宅區,12,N,26.1,33.56,Y,0,11.5,0
前金區,房地(土地+建物)+車位,Y,2.11,商業區,15,N,10.4,26.86,Y,0,20.8,0
前鎮區,房地(土地+建物)+車位,Y,2.57,商業區,14,N,15.1,25.91,Y,0,21.2,0
左營區,房地(土地+建物)+車位,Y,3.82,商業區,28,N,1.3,70.93,Y,10.06,24.3,0
楠梓區,房地(土地+建物)+車位,Y,4.25,商業區,22,N,1.5,49.57,Y,9.41,14.1,0
左營區,房地(土地+建物)+車位,Y,2.3,商業區,28,N,1.3,42.67,Y,10.06,23,0
三民區,房地(土地+建物)+車位,Y,7.75,住宅區,15,N,4.9,73.97,Y,7.03,20.3,0
苓雅區,房地(土地+建物),N,1.46,商業區,35,N,22.3,34.27,Y,0,11.4,0
楠梓區,房地(土地+建物)+車位,Y,5.59,住宅區,15,N,3.7,56,Y,5.01,17.4,133
鼓山區,房地(土地+建物),Y,2.1,商業區,16,N,27.9,26.91,Y,0,14.1,0
鳳山區,房地(土地+建物),Y,4.24,商業區,20,N,23.2,46.44,Y,0,18.1,0
楠梓區,房地(土地+建物),N,4.14,其他,21,N,22.5,42.95,Y,0,9.3,0
新興區,房地(土地+建物)+車位,Y,3.12,商業區,15,N,2.3,54.7,Y,12.28,19.4,0
前鎮區,房地(土地+建物)+車位,Y,5.13,商業區,28,N,0.2,79.13,Y,11.79,24.9,150
三民區,房地(土地+建物)+車位,N,3.86,商業區,29,N,0.8,61.53,Y,11.39,19.5,0
三民區,房地(土地+建物)+車位,Y,5.23,住宅區,20,N,25.7,48.43,Y,0,15.7,0
三民區,房地(土地+建物),Y,3.13,住宅區,24,N,25.2,41.72,Y,0,12.5,0
楠梓區,房地(土地+建物)+車位,N,8.23,住宅區,11,N,20.5,41,N,4.53,11.7,0
鳳山區,房地(土地+建物),N,4.88,住宅區,14,N,21.2,43.57,Y,0,18.4,0
大寮區,房地(土地+建物)+車位,Y,3.54,住宅區,19,N,24.4,37.25,N,0,8.6,0
左營區,房地(土地+建物)+車位,Y,4.34,其他,24,N,6.7,65.58,Y,7.67,21.2,165
鼓山區,房地(土地+建物)+車位,Y,3.41,商業區,13,N,13.3,37.3,N,4.49,23.1,0
鼓山區,房地(土地+建物),Y,3.79,住宅區,13,N,15.6,32.98,Y,0,14.9,0
三民區,房地(土地+建物)+車位,Y,6.45,住宅區,15,N,4.9,60.66,Y,7.03,19.2,0
前鎮區,房地(土地+建物),Y,1.9,住宅區,27,N,23.6,44.45,Y,0,14.4,0
前鎮區,房地(土地+建物)+車位,Y,3.43,商業區,11,N,26.3,39.64,N,0,10,0
三民區,房地(土地+建物)+車位,Y,6.74,商業區,22,N,9.7,112.5,Y,10.5,18.5,0
鳳山區,房地(土地+建物)+車位,Y,7.8,住宅區,15,N,23.8,91.14,Y,0,10.5,0
左營區,房地(土地+建物),Y,4.43,住宅區,11,N,8.2,28.34,Y,0,22.2,0
左營區,房地(土地+建物),Y,4.49,商業區,14,N,14.4,49.48,Y,0,15.9,0
鼓山區,房地(土地+建物)+車位,Y,7.51,住宅區,24,N,6.1,73.29,Y,0,23,0
苓雅區,房地(土地+建物)+車位,Y,1.57,商業區,29,N,0.8,41.78,Y,0,23.9,0
大樹區,房地(土地+建物),Y,3.29,住宅區,16,N,23.6,30.25,Y,0,8.1,0
鳳山區,房地(土地+建物),Y,5.2,商業區,13,N,25.5,35.83,Y,0,13.4,0
左營區,房地(土地+建物),Y,4.12,住宅區,14,Y,21.3,34.63,Y,0,14.4,0
三民區,房地(土地+建物),Y,2.55,住宅區,24,N,25,35.23,Y,0,12.4,0
苓雅區,房地(土地+建物)+車位,Y,1.88,商業區,15,N,0.4,32.08,Y,8.69,20.5,200
鼓山區,房地(土地+建物)+車位,Y,5.93,商業區,29,N,0.8,103.6,Y,11.14,28,0
三民區,房地(土地+建物)+車位,Y,5.01,住宅區,15,N,4.9,49.79,Y,7.03,19.2,0
三民區,房地(土地+建物)+車位,Y,4.74,商業區,15,N,6.7,54.47,Y,0,19.3,0
前鎮區,房地(土地+建物),N,2.1,商業區,12,N,25.1,22.14,N,0,11.7,0
左營區,房地(土地+建物)+車位,Y,4.94,住宅區,11,N,25.7,35.12,Y,0,14.4,0
鼓山區,房地(土地+建物)+車位,Y,3.07,住宅區,22,N,24.2,46.56,Y,0,16.1,0
楠梓區,房地(土地+建物)+車位,Y,4.28,住宅區,15,Y,4.7,29.35,Y,5.65,17,0
