鄉鎮市區,臨路,都市土地使用分區,屋齡,管理組織,單價,車位總價
岡山區,Y,住宅區,13.3,Y,13.6,0
前鎮區,Y,住宅區,2.3,Y,22.3,185
楠梓區,Y,住宅區,3.8,N,15.3,0
楠梓區,N,住宅區,7.1,Y,14.7,0
橋頭區,Y,住宅區,0.5,Y,18.4,0
大寮區,Y,住宅區,25.6,Y,8.8,0
左營區,Y,住宅區,4.2,Y,24.5,380
左營區,N,住宅區,20.8,Y,11.8,0
左營區,Y,住宅區,23.4,Y,13.2,0
前金區,Y,商業區,1,Y,21.9,0
鳳山區,Y,住宅區,7.3,N,13.9,0
左營區,Y,住宅區,7.5,Y,21,0
鼓山區,Y,住宅區,11.4,Y,21,0
林園區,N,商業區,24.8,N,6.7,0
楠梓區,Y,住宅區,0.3,Y,17.8,0
鳳山區,N,住宅區,23.4,Y,12.8,0
三民區,N,商業區,5.1,Y,20.2,0
左營區,Y,住宅區,3.8,N,25.6,0
左營區,Y,商業區,22.4,Y,15.9,0
小港區,Y,住宅區,1.3,Y,14.5,135
仁武區,Y,商業區,1.2,Y,16.3,140
鳳山區,Y,住宅區,24,Y,13.4,0
鳳山區,Y,住宅區,10.5,Y,17.5,0
苓雅區,Y,商業區,4.9,Y,22.8,0
鳳山區,Y,商業區,0.1,Y,15.6,0
左營區,N,住宅區,25,Y,15.8,0
苓雅區,Y,住宅區,0,Y,24,170
苓雅區,Y,商業區,22.2,Y,22.7,0
鼓山區,Y,商業區,14.9,Y,21.9,0
前金區,Y,商業區,2.3,Y,27.5,0
楠梓區,Y,住宅區,3.8,Y,23.3,138
苓雅區,Y,商業區,1.5,Y,25.4,0
鼓山區,Y,住宅區,10.5,Y,18.9,0
三民區,Y,商業區,23,Y,13.5,0
鼓山區,Y,住宅區,10.4,Y,30.1,0
鳳山區,Y,住宅區,1.3,Y,27.2,0
三民區,Y,商業區,18.9,Y,14.4,0
小港區,Y,住宅區,20.3,Y,12.1,0
三民區,Y,住宅區,0.3,Y,19.8,0
鼓山區,Y,住宅區,0.7,Y,20.9,208
鳳山區,Y,住宅區,1.4,Y,19.7,0
左營區,Y,住宅區,0.2,Y,22.1,198
鼓山區,Y,商業區,14.3,Y,21.4,100
三民區,Y,商業區,23.8,N,13.1,0
三民區,Y,商業區,20.2,Y,14.9,0
左營區,Y,住宅區,0.2,Y,21.8,178
三民區,Y,商業區,9.7,Y,16.3,0
左營區,Y,住宅區,0.2,Y,23.8,188
鳳山區,Y,住宅區,14.3,N,17.6,0
前鎮區,Y,住宅區,2.3,Y,24.2,195
左營區,Y,住宅區,0.2,Y,23.2,188
橋頭區,Y,商業區,0.8,Y,15.6,82
左營區,Y,住宅區,0.2,N,22.5,188
鼓山區,N,住宅區,37.5,Y,13.5,0
左營區,Y,住宅區,0.2,Y,23.6,188
鼓山區,Y,住宅區,3.7,Y,26.5,0
前鎮區,Y,住宅區,6.7,Y,22.1,0
三民區,Y,住宅區,26.6,Y,11.8,0
左營區,Y,住宅區,0.2,Y,21,188
楠梓區,N,住宅區,14.1,Y,14,0
楠梓區,N,住宅區,4.3,Y,16.5,0
茄萣區,Y,住宅區,23.8,N,4.6,0
苓雅區,Y,商業區,0.2,Y,37.8,135
鼓山區,Y,住宅區,9.4,Y,23.3,180
鳥松區,Y,住宅區,2.8,Y,17.9,0
岡山區,Y,住宅區,22.8,Y,9.7,0
鳳山區,Y,住宅區,24.8,Y,12.8,0
苓雅區,Y,商業區,0.6,Y,19.7,190
楠梓區,Y,商業區,1.7,Y,14.6,0
左營區,Y,住宅區,12.1,Y,15.7,0
楠梓區,Y,住宅區,3.8,Y,16.2,0
鼓山區,Y,住宅區,0.7,Y,25.8,208
鼓山區,Y,住宅區,12.7,Y,20.4,0
鼓山區,Y,商業區,13.1,Y,23,0
楠梓區,N,商業區,5.3,Y,17.3,0
三民區,Y,住宅區,13.2,Y,16.3,0
左營區,Y,住宅區,12.4,N,13.9,0
楠梓區,Y,住宅區,0.3,Y,23.7,0
前鎮區,Y,商業區,0.3,Y,26,150
鼓山區,Y,商業區,3.9,Y,38.5,320
左營區,Y,住宅區,0.4,Y,19.9,0
三民區,Y,住宅區,5.8,Y,28.4,705
左營區,N,住宅區,20.8,Y,17.7,0
前鎮區,Y,商業區,12.7,Y,18.3,0
鼓山區,Y,住宅區,24.2,Y,14.2,0
鼓山區,Y,住宅區,14,Y,20.6,0
仁武區,Y,住宅區,4.2,Y,14,0
前鎮區,Y,住宅區,1.5,Y,17.1,0
三民區,Y,住宅區,9.4,Y,20.1,0
前鎮區,N,商業區,20,Y,14.8,0
苓雅區,Y,商業區,0.2,Y,32.3,125
鼓山區,Y,住宅區,5.6,Y,18.7,130
鳳山區,Y,商業區,3.6,Y,14.1,0
大寮區,N,住宅區,26.8,Y,9,0
鳳山區,Y,住宅區,4.4,Y,16.8,0
前鎮區,Y,住宅區,19.1,Y,16,0
鼓山區,Y,住宅區,13.6,Y,19.5,0
楠梓區,Y,住宅區,26.3,Y,10.7,0
鳳山區,Y,住宅區,22.3,Y,11.7,0
橋頭區,Y,住宅區,9.5,Y,13.6,0
左營區,N,住宅區,33.8,Y,11.6,0
鼓山區,N,住宅區,24.2,Y,15.5,0
左營區,Y,住宅區,13.1,Y,17.2,0
大寮區,Y,住宅區,24.2,Y,6.9,0
鼓山區,Y,商業區,7.9,Y,22.7,0
前鎮區,Y,商業區,12.3,Y,22.1,0
楠梓區,Y,商業區,1.7,Y,15.2,0
左營區,Y,住宅區,12.2,Y,13.5,0
三民區,N,商業區,0.9,Y,21.2,0
鼓山區,Y,商業區,13.1,Y,25.4,0
左營區,Y,商業區,0.8,Y,31.3,170
三民區,Y,住宅區,25.3,Y,11.8,0
苓雅區,Y,商業區,1.8,Y,27.1,0
鼓山區,Y,商業區,20,Y,20.8,0
苓雅區,Y,商業區,0.2,Y,36.9,135
左營區,Y,商業區,21.7,Y,17.3,0
楠梓區,Y,住宅區,2.4,Y,19.8,130
鳳山區,Y,住宅區,0.1,Y,19.6,0
楠梓區,Y,住宅區,2.3,Y,18.9,0
鼓山區,Y,商業區,13.3,Y,20.6,0
岡山區,Y,住宅區,13.3,Y,11.8,0
鼓山區,Y,住宅區,14.3,Y,19.1,0
苓雅區,Y,商業區,12.5,Y,21.5,150
苓雅區,Y,商業區,0.2,Y,38.5,135
新興區,Y,商業區,19.5,Y,26.8,0
苓雅區,Y,住宅區,0,Y,24.8,0
岡山區,Y,住宅區,21.4,Y,10.7,0
鼓山區,Y,商業區,5.3,Y,27.4,0
左營區,N,住宅區,8,Y,15.3,0
三民區,Y,商業區,24.9,Y,12,0
鼓山區,Y,住宅區,5.6,Y,18.7,160
鳳山區,Y,住宅區,24.5,Y,12.7,0
楠梓區,N,住宅區,7.1,Y,13.9,0
仁武區,Y,住宅區,2.5,Y,16.4,0
橋頭區,Y,住宅區,0.5,Y,17.6,0
左營區,Y,住宅區,0.9,N,26.2,0
左營區,Y,商業區,2.8,Y,17.7,0
三民區,Y,住宅區,26.3,Y,21.6,0
三民區,N,商業區,22.3,Y,13.7,0
左營區,Y,住宅區,8,Y,20.3,0
三民區,Y,住宅區,13,Y,15.8,0
橋頭區,Y,住宅區,0.5,Y,17.6,0
鳳山區,Y,住宅區,24,Y,15.7,0
楠梓區,Y,住宅區,2.8,Y,17.1,0
鳳山區,Y,住宅區,10.5,Y,17.6,0
楠梓區,Y,商業區,4,Y,14.7,0
鳳山區,Y,住宅區,0.1,Y,17.4,150
楠梓區,Y,商業區,3.9,Y,15.7,0
鳳山區,Y,住宅區,0.1,Y,16.8,0
苓雅區,Y,住宅區,1.1,Y,25.3,0
楠梓區,Y,商業區,6.8,Y,14.4,0
左營區,Y,住宅區,0.4,Y,18.9,0
前鎮區,Y,商業區,3.9,Y,20.8,0
左營區,Y,住宅區,0.4,Y,19.2,0
苓雅區,Y,商業區,15.8,Y,24.7,0
苓雅區,Y,住宅區,0,Y,23.8,0
鳳山區,N,商業區,4.3,Y,19.7,0
前金區,Y,商業區,22.9,Y,13.6,0
前鎮區,Y,住宅區,22.3,Y,14.2,0
苓雅區,Y,商業區,0.6,Y,20.9,200
鼓山區,Y,住宅區,14.6,Y,21.1,0
苓雅區,Y,住宅區,0,Y,22.9,155
楠梓區,N,住宅區,26.3,Y,10.8,0
鼓山區,Y,商業區,13.3,Y,21.6,0
鼓山區,Y,商業區,12.8,Y,17.9,0
鼓山區,Y,住宅區,0.8,Y,30.1,320
鼓山區,Y,住宅區,13.8,Y,21.6,0
鼓山區,Y,商業區,13.8,N,19.3,0
鼓山區,Y,住宅區,14.9,Y,19.8,0
三民區,Y,商業區,4.8,Y,20.5,0
三民區,N,住宅區,4.1,Y,20,0
楠梓區,Y,住宅區,3.9,Y,14.7,0
三民區,N,住宅區,7,Y,23.3,0
前鎮區,Y,商業區,0.3,Y,28.7,330
前鎮區,Y,商業區,0.3,Y,28,340
楠梓區,N,住宅區,25.3,Y,10.5,0
苓雅區,Y,商業區,1,Y,24.7,0
楠梓區,Y,住宅區,2.4,Y,15.1,0
橋頭區,Y,住宅區,0.5,Y,17.9,0
鼓山區,Y,住宅區,12.8,Y,19.1,0
左營區,Y,商業區,18.9,Y,18.9,0
左營區,Y,住宅區,20.8,Y,17.7,0
三民區,N,住宅區,13.4,Y,15.2,0
左營區,Y,商業區,4.8,Y,20.8,400
三民區,Y,商業區,24.8,Y,14.9,0
苓雅區,Y,商業區,1,Y,25.2,0
左營區,Y,商業區,12.9,Y,19.7,0
前金區,Y,商業區,0.2,Y,30.1,0
前金區,Y,商業區,22.2,Y,14.8,0
前鎮區,N,住宅區,17.3,Y,16.6,0
鼓山區,Y,住宅區,11.3,Y,20.4,0
三民區,N,住宅區,26,Y,11.9,0
左營區,Y,住宅區,1.4,Y,27.8,208
三民區,Y,住宅區,10.4,Y,19.3,0
鼓山區,Y,商業區,0.9,Y,29.4,0
岡山區,Y,住宅區,23.8,Y,9.8,0
苓雅區,Y,商業區,0.6,Y,20.7,0
三民區,Y,住宅區,0.3,Y,20.2,0
鳳山區,Y,住宅區,0.1,Y,19.9,0
左營區,Y,住宅區,0.8,Y,31,200
左營區,Y,商業區,5.8,Y,20.1,0
岡山區,Y,住宅區,23.4,N,11,0
苓雅區,Y,商業區,0.7,Y,26.9,0
鼓山區,Y,商業區,6.9,Y,22.8,200
鼓山區,Y,住宅區,14.8,Y,21.8,0
鼓山區,Y,住宅區,30.3,Y,14.6,0
鼓山區,Y,商業區,13.9,Y,19.1,0
鳳山區,Y,住宅區,28.3,N,11.7,0
岡山區,Y,住宅區,22.8,N,10.4,0
前鎮區,Y,住宅區,25,Y,9.5,0
鳳山區,Y,住宅區,27.4,Y,15.3,0
左營區,Y,住宅區,0.4,Y,20.4,0
前鎮區,N,住宅區,17.3,Y,16.8,0
左營區,Y,住宅區,0.8,Y,30.3,150
苓雅區,Y,商業區,1.7,Y,33.2,170
前鎮區,Y,住宅區,19.1,Y,14.3,0
左營區,Y,商業區,7.3,Y,20.5,0
三民區,Y,住宅區,3.6,Y,19.2,0
鼓山區,Y,住宅區,11.4,Y,21.9,0
鳳山區,N,住宅區,22.1,Y,13.9,0
前金區,Y,商業區,0.2,Y,26.9,0
新興區,Y,商業區,1.2,Y,31.2,0
三民區,Y,住宅區,25.3,Y,13.5,0
楠梓區,Y,商業區,1.7,Y,16.3,0
苓雅區,Y,商業區,15.5,Y,20.5,0
楠梓區,Y,住宅區,8,Y,16.6,0
左營區,Y,住宅區,7.9,Y,31.4,0
楠梓區,Y,住宅區,1.9,Y,15,140
鼓山區,Y,商業區,0.9,Y,28.5,0
林園區,Y,住宅區,24.8,N,6.3,0
大寮區,Y,住宅區,25.6,Y,7.7,0
鳳山區,Y,住宅區,20.8,Y,10.4,0
左營區,Y,住宅區,20.8,Y,16.1,0
前鎮區,Y,商業區,20.8,Y,37.7,0
左營區,Y,住宅區,4.8,Y,20.6,0
左營區,Y,商業區,24.8,Y,12.9,0
左營區,Y,住宅區,19.2,Y,25,0
鼓山區,Y,商業區,5.3,Y,27.7,0
前鎮區,Y,商業區,5.2,Y,26.7,0
鼓山區,Y,商業區,13.3,Y,25.7,0
左營區,Y,商業區,14.6,Y,18.3,0
新興區,Y,商業區,2.6,Y,30.2,0
左營區,N,住宅區,7.3,Y,21.2,0
左營區,Y,商業區,1.5,Y,26.6,0
三民區,N,住宅區,13.4,Y,14.3,0
鳳山區,Y,商業區,29.8,Y,10.3,0
左營區,N,住宅區,33.8,Y,10.2,0
鼓山區,Y,商業區,13.3,Y,20.2,0
左營區,Y,住宅區,3.7,Y,19.9,0
三民區,Y,商業區,6.8,N,17.4,0
左營區,Y,住宅區,19.9,Y,15,0
左營區,N,住宅區,19.6,Y,12.1,0
鼓山區,Y,商業區,13.1,Y,15.3,0
苓雅區,Y,住宅區,0,Y,25.4,0
鼓山區,Y,住宅區,14,Y,21,0
橋頭區,Y,住宅區,0.5,Y,17.7,0
鼓山區,Y,住宅區,13.6,Y,22.5,0
三民區,Y,住宅區,18.5,Y,16.4,0
楠梓區,Y,住宅區,7.5,Y,15.3,0
鼓山區,Y,商業區,12.8,Y,22.4,0
苓雅區,Y,住宅區,0.7,Y,22.3,130
左營區,Y,住宅區,13.8,Y,20.4,0
苓雅區,Y,商業區,1,Y,24.5,0
鳳山區,Y,商業區,6,Y,14.2,0
鼓山區,Y,住宅區,2.3,Y,29.8,400
左營區,Y,住宅區,12.4,Y,14.3,0
三民區,Y,住宅區,0.3,Y,19.7,0
左營區,Y,商業區,24.7,Y,9.2,0
苓雅區,Y,住宅區,0,Y,24.8,0
左營區,Y,住宅區,1,Y,22.4,0
左營區,Y,住宅區,19.9,Y,13.1,0
苓雅區,Y,商業區,0.6,Y,19.9,200
三民區,Y,住宅區,0.3,Y,24,0
新興區,Y,商業區,17.4,Y,18.7,0
左營區,Y,商業區,6,Y,21,0
三民區,Y,住宅區,0.3,Y,20.1,0
左營區,Y,商業區,0.8,Y,32,150
鳳山區,Y,住宅區,1.4,Y,19.4,0
苓雅區,Y,商業區,0.6,Y,21.7,0
左營區,Y,商業區,5.6,Y,21.7,0
苓雅區,Y,住宅區,23.2,Y,14.7,0
前鎮區,N,住宅區,25.1,Y,13.6,0
左營區,N,住宅區,16.2,Y,17.5,0
左營區,Y,住宅區,0.4,Y,19.7,0
前金區,Y,商業區,13.5,Y,22.5,0
左營區,Y,住宅區,6.8,Y,26.5,0
三民區,Y,住宅區,21.7,Y,15.8,0
苓雅區,Y,住宅區,1.1,Y,24.4,0
苓雅區,Y,商業區,15.8,Y,21.2,0
左營區,Y,商業區,0.1,Y,22,0
鼓山區,Y,住宅區,0.8,Y,29.9,320
楠梓區,Y,住宅區,1.9,Y,15.9,0
左營區,Y,商業區,4.8,Y,19.7,0
左營區,Y,住宅區,5.3,Y,18.8,0
鼓山區,Y,住宅區,15.8,Y,23.9,0
苓雅區,Y,商業區,1,Y,26.3,0
前金區,Y,商業區,13.5,Y,21.9,0
左營區,Y,住宅區,1,Y,21.3,0
楠梓區,Y,住宅區,3.8,Y,17.7,0
前鎮區,Y,商業區,0.3,Y,25.1,150
鼓山區,Y,商業區,6.3,Y,23.2,0
苓雅區,Y,住宅區,0,Y,24.4,245
左營區,Y,商業區,5.8,Y,24.7,0
左營區,Y,住宅區,0.4,Y,24,0
鳳山區,Y,住宅區,2,Y,18.4,0
三民區,Y,住宅區,22.2,Y,16.6,0
楠梓區,Y,商業區,1.3,Y,16.9,0
新興區,Y,商業區,7.3,Y,20.6,0
楠梓區,Y,住宅區,5.3,Y,14.1,0
楠梓區,Y,商業區,4,Y,15.3,0
楠梓區,Y,住宅區,4.1,Y,19,0
楠梓區,Y,住宅區,2.4,Y,18,130
苓雅區,Y,住宅區,0,Y,26.4,245
鼓山區,Y,住宅區,0.8,Y,28.6,640
鼓山區,Y,住宅區,24.7,N,19.5,0
三民區,Y,住宅區,9.8,N,17.4,0
三民區,N,商業區,0.9,Y,23.2,0
鼓山區,Y,商業區,0.9,Y,28,0
鳳山區,Y,商業區,20.9,Y,14.4,0
鳳山區,Y,商業區,0.1,Y,16.1,124
三民區,Y,住宅區,22.2,Y,16.1,130
苓雅區,Y,住宅區,15.2,Y,23.7,0
仁武區,Y,商業區,5.6,Y,14.6,0
前鎮區,Y,商業區,8.7,Y,24.7,0
楠梓區,Y,商業區,1.3,Y,16.7,0
大社區,N,住宅區,25.7,Y,9.2,0
新興區,Y,商業區,20.9,Y,4.7,0
前金區,Y,住宅區,23,Y,14.2,0
前鎮區,Y,商業區,13.8,Y,18.7,0
三民區,Y,住宅區,26.7,N,12,0
橋頭區,Y,住宅區,26.2,Y,9.3,0
鳳山區,Y,住宅區,14.3,Y,17.5,0
三民區,Y,住宅區,23.2,Y,11.8,0
苓雅區,Y,商業區,1,Y,24.7,0
三民區,Y,住宅區,23.2,Y,13.3,0
三民區,Y,商業區,24.8,Y,10.9,0
左營區,Y,其他,6.8,Y,21.6,200
苓雅區,Y,住宅區,1.1,Y,22.2,0
三民區,Y,住宅區,24.3,Y,16.7,0
左營區,Y,住宅區,0.2,Y,20.7,356
鳳山區,Y,住宅區,2.3,Y,20.2,0
前金區,Y,住宅區,0.3,Y,25.3,450
鳳山區,N,住宅區,26.9,Y,9.4,0
三民區,Y,住宅區,5.4,Y,19.6,0
橋頭區,Y,住宅區,0.5,Y,18.8,0
三民區,Y,商業區,20.5,N,13.2,0
左營區,Y,住宅區,1.4,Y,25.9,188
鼓山區,Y,商業區,17.9,Y,21,0
鼓山區,Y,住宅區,15.8,Y,16.4,0
苓雅區,Y,住宅區,9.8,Y,26.6,0
鼓山區,Y,商業區,13.7,Y,21.5,0
鳳山區,Y,商業區,24.3,Y,16.9,0
岡山區,Y,住宅區,13.3,Y,11.6,0
大寮區,N,住宅區,25.3,Y,8.4,0
前金區,Y,商業區,0.2,Y,34.1,0
鳳山區,Y,住宅區,1.4,Y,20.2,0
三民區,Y,商業區,20.2,Y,14.5,0
苓雅區,Y,住宅區,13.8,Y,19.5,0
三民區,Y,商業區,3.4,Y,20.7,0
左營區,Y,住宅區,5.2,Y,33.8,700
鼓山區,Y,住宅區,14.9,Y,20.6,0
三民區,N,住宅區,23.3,Y,24.5,0
鼓山區,Y,商業區,12.3,Y,33.5,0
左營區,Y,住宅區,0.2,Y,21.9,188
鼓山區,Y,商業區,5.3,Y,28.2,0
苓雅區,N,商業區,22.4,Y,14.5,0
楠梓區,Y,住宅區,4.1,Y,17.6,130
左營區,Y,住宅區,33.8,Y,9.1,0
前鎮區,N,住宅區,22.3,Y,13.6,0
鼓山區,Y,商業區,12.8,Y,16.5,0
鳳山區,Y,住宅區,25,Y,16.8,0
三民區,Y,商業區,21.3,Y,13.5,0
鳳山區,Y,住宅區,14.3,Y,16.2,0
楠梓區,N,住宅區,25.1,Y,12.3,0
苓雅區,Y,商業區,0.6,Y,22.3,0
前金區,Y,商業區,1,Y,22.6,0
三民區,Y,住宅區,5.4,Y,19.7,0
苓雅區,N,住宅區,0.6,Y,26.7,0
楠梓區,Y,商業區,4,Y,15.7,0
楠梓區,Y,住宅區,23.3,Y,9.4,0
鳳山區,Y,住宅區,25.3,N,15.5,0
大寮區,Y,住宅區,23.3,Y,12.6,0
苓雅區,Y,住宅區,9.8,Y,28,0
鼓山區,Y,住宅區,0.8,Y,31.1,320
左營區,Y,住宅區,21.8,Y,15.4,0
苓雅區,Y,住宅區,9.8,Y,23.1,0
鳳山區,Y,住宅區,1.4,Y,18.5,0
三民區,Y,住宅區,25.5,Y,12.1,0
楠梓區,Y,住宅區,0.3,Y,18.2,0
楠梓區,Y,住宅區,0.3,Y,18.4,0
楠梓區,N,商業區,12.3,Y,13.4,0
三民區,N,住宅區,4.1,Y,17.6,0
左營區,Y,住宅區,17.8,Y,24.4,150
鼓山區,Y,住宅區,13.3,Y,27.8,0
三民區,Y,商業區,24.7,Y,13.5,0
左營區,Y,商業區,0.8,Y,30.5,210
鼓山區,N,住宅區,24.2,Y,14.8,0
左營區,Y,住宅區,0.8,Y,35.9,320
大寮區,Y,住宅區,25.8,Y,8.4,0
鳥松區,Y,住宅區,2.8,Y,15.6,0
苓雅區,Y,商業區,19.3,Y,18,0
左營區,Y,住宅區,1,Y,23.7,0
鳳山區,Y,住宅區,0.1,Y,16.4,0
鼓山區,Y,商業區,14,Y,21.8,0
前金區,Y,商業區,0.2,Y,29.9,0
前金區,Y,商業區,0.2,Y,29.4,0
三民區,N,住宅區,4.1,Y,18.5,0
鳳山區,Y,住宅區,19.2,Y,11.1,0
三民區,Y,商業區,25.8,Y,11.9,0
左營區,Y,住宅區,0.4,Y,19.9,0
左營區,Y,商業區,13.9,Y,16.7,0
左營區,Y,商業區,2.8,Y,17.7,0
三民區,Y,住宅區,15.1,Y,15.7,0
左營區,Y,商業區,14.6,Y,17.6,0
左營區,Y,住宅區,0.4,Y,19.3,0
小港區,Y,住宅區,5.2,Y,16.5,0
鳳山區,Y,其他,24.8,Y,10.8,0
楠梓區,Y,住宅區,1.9,Y,13,0
左營區,Y,住宅區,0.4,Y,23.1,0
左營區,Y,住宅區,1.6,Y,29,0
鹽埕區,Y,商業區,29.3,N,9.9,0
左營區,Y,商業區,8.8,Y,21,0
鳳山區,Y,住宅區,3.7,Y,20.2,0
楠梓區,Y,住宅區,5.9,Y,15.2,0
鳳山區,Y,住宅區,1.4,Y,19.7,0
左營區,Y,商業區,0.2,Y,28.2,0
三民區,Y,商業區,24.3,Y,15.6,0
鼓山區,Y,商業區,14.9,Y,21.7,130
鼓山區,Y,住宅區,14.9,Y,18.1,0
三民區,Y,住宅區,0.8,Y,33.6,180
鼓山區,Y,住宅區,2.3,Y,31.1,170
左營區,Y,住宅區,4.8,Y,22.9,0
鼓山區,Y,商業區,14.9,Y,22.2,0
左營區,Y,住宅區,13.1,Y,14.8,0
左營區,Y,商業區,11.7,Y,24.1,0
三民區,N,商業區,20.8,Y,15.6,0
左營區,Y,商業區,4.8,Y,24.4,0
三民區,Y,商業區,5.9,Y,21.4,0
左營區,Y,住宅區,24.1,N,26.7,0
鼓山區,Y,商業區,13.9,Y,19.7,0
大寮區,N,住宅區,25.3,Y,8.9,0
小港區,Y,住宅區,1.3,Y,13.2,135
岡山區,Y,住宅區,13.5,Y,11.5,0
三民區,Y,住宅區,5.1,Y,19.2,0
鼓山區,Y,商業區,5.3,Y,25.8,0
左營區,Y,住宅區,3.6,Y,19.4,0
鼓山區,Y,住宅區,24.3,Y,13.3,0
三民區,Y,商業區,23,Y,14.6,0
前鎮區,Y,商業區,14.3,Y,18.1,0
楠梓區,Y,住宅區,6.8,Y,16.5,0
三民區,Y,住宅區,0.3,Y,22.9,0
苓雅區,Y,商業區,1.8,Y,23.2,0
鼓山區,Y,住宅區,5.7,Y,25.1,0
楠梓區,N,住宅區,0.2,Y,19.9,105
左營區,Y,住宅區,17.5,Y,19.7,0
鼓山區,Y,住宅區,12.9,Y,21.7,0
三民區,N,住宅區,7.3,Y,17.8,0
前金區,Y,商業區,25.3,Y,11.4,0
楠梓區,Y,商業區,4,Y,25.3,0
楠梓區,Y,住宅區,4.8,Y,17,0
三民區,N,商業區,0.9,Y,26,0
鳳山區,Y,商業區,0.1,Y,13.9,124
前鎮區,Y,商業區,20.6,Y,19.8,0
左營區,N,住宅區,19.7,Y,12,0
鼓山區,Y,商業區,14.9,Y,22.2,0
楠梓區,N,住宅區,0.2,Y,20,148
苓雅區,Y,住宅區,0.7,Y,22.6,140
鳳山區,Y,住宅區,26.8,Y,12.4,0
楠梓區,N,住宅區,0.2,Y,17.9,105
楠梓區,Y,商業區,1.7,Y,14.8,0
鼓山區,Y,住宅區,14.9,Y,21.4,0
鼓山區,Y,住宅區,14.8,Y,20.4,0
新興區,Y,商業區,2.4,Y,22.2,0
前鎮區,Y,商業區,13.5,Y,18,0
鳥松區,Y,住宅區,2.8,Y,17.6,0
苓雅區,Y,商業區,1.8,Y,24.6,0
左營區,Y,住宅區,14.3,Y,19.9,0
左營區,N,住宅區,8,Y,17,0
楠梓區,Y,商業區,24.9,Y,9.2,0
鳥松區,Y,住宅區,23.8,Y,11.8,0
小港區,Y,商業區,4.8,Y,15.6,0
苓雅區,Y,住宅區,0,Y,23.5,230
左營區,Y,住宅區,8.3,Y,17.5,0
三民區,Y,住宅區,7,Y,17.3,130
三民區,Y,住宅區,20.8,Y,16.6,0
鳳山區,Y,住宅區,1.4,Y,19.5,0
鼓山區,N,住宅區,37.5,N,14.4,0
三民區,Y,住宅區,13.5,Y,15.4,0
苓雅區,Y,住宅區,0,Y,23,155
左營區,Y,商業區,0.8,Y,34.1,170
前鎮區,N,住宅區,17.3,Y,16.8,0
前鎮區,Y,商業區,0.3,Y,28.3,180
苓雅區,Y,商業區,0.6,Y,20.7,0
楠梓區,N,住宅區,0.2,Y,17.1,105
三民區,Y,商業區,4,Y,22.1,280
三民區,N,商業區,22.2,Y,15.4,0
鳳山區,Y,商業區,0.1,Y,15.9,130
楠梓區,Y,住宅區,5.9,Y,12.5,0
鼓山區,Y,商業區,15,Y,22.9,0
三民區,Y,住宅區,5.1,Y,18.2,0
三民區,N,住宅區,7,Y,25.4,0
鼓山區,Y,商業區,13.6,Y,24.3,0
鼓山區,Y,住宅區,0.8,Y,29.9,320
左營區,Y,住宅區,0.8,Y,30.3,200
大寮區,Y,住宅區,25.6,N,6.6,0
前鎮區,Y,商業區,23.8,Y,19.3,0
鼓山區,Y,住宅區,10.9,N,31.9,0
橋頭區,Y,商業區,0.8,Y,16.1,82
鼓山區,Y,商業區,13.7,Y,19.6,0
鳳山區,Y,住宅區,4.9,Y,15.6,0
苓雅區,Y,商業區,1,N,19.9,0
左營區,N,住宅區,26.2,Y,11.7,0
鳳山區,Y,住宅區,24.9,Y,13.8,0
左營區,Y,住宅區,1,Y,24.4,0
鳳山區,Y,住宅區,7.3,Y,12.5,0
左營區,Y,商業區,5.8,Y,25.5,188
苓雅區,Y,商業區,1.8,Y,31,0
苓雅區,Y,住宅區,0,Y,23.6,0
楠梓區,Y,商業區,7.2,Y,11.3,0
橋頭區,Y,住宅區,0.5,Y,18.2,0
左營區,Y,住宅區,3.8,Y,19.1,0
橋頭區,Y,住宅區,0.5,Y,17.9,0
鼓山區,Y,商業區,4.8,Y,23.4,0
左營區,Y,住宅區,20.6,Y,19.6,0
楠梓區,Y,住宅區,4.2,Y,28.6,0
岡山區,Y,住宅區,26.2,Y,9.1,0
三民區,Y,住宅區,0.8,Y,32.9,200
苓雅區,Y,住宅區,0,Y,23,155
鳳山區,Y,住宅區,7.3,Y,19.5,0
左營區,Y,住宅區,23.2,Y,18.2,0
前鎮區,Y,商業區,22.6,Y,19.8,0
鼓山區,Y,住宅區,11.3,Y,21.9,0
楠梓區,Y,住宅區,0.8,Y,28.2,85
楠梓區,Y,住宅區,2,Y,13.3,0
左營區,Y,住宅區,25.2,Y,14.7,0
新興區,Y,商業區,1.1,Y,23.8,0
湖內區,N,住宅區,25.3,Y,6.2,0
左營區,N,住宅區,8.1,Y,18,0
橋頭區,Y,商業區,0.8,Y,16,0
楠梓區,Y,住宅區,11.1,Y,14.1,0
左營區,Y,住宅區,0.9,Y,30.3,160
鼓山區,Y,住宅區,5.8,Y,32.4,670
大社區,N,住宅區,25.8,N,7.1,0
苓雅區,N,住宅區,24.3,Y,24.1,0
左營區,Y,住宅區,0.5,Y,19.2,0
鼓山區,Y,住宅區,37.2,Y,14.4,0
鳳山區,Y,住宅區,0.2,Y,16.8,150
前鎮區,Y,商業區,13.8,Y,17.1,0
楠梓區,Y,住宅區,0.4,Y,18.4,0
鼓山區,Y,住宅區,4.4,Y,25.8,0
左營區,Y,商業區,24.2,Y,21.4,0
鳳山區,Y,住宅區,25.8,Y,11,0
